"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
positive_culture_organism_code3_02_07,infection,,dropdown,positive_culture_organism_code3,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
antibiotics_02_07,infection,,yesno,antibiotics,,,,,,,,,,,,,
antibiotics_code1_02_07,infection,,dropdown,antibiotics_code1,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
antibiotics_code2_02_07,infection,,dropdown,antibiotics_code2,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
antibiotics_code3_02_07,infection,,dropdown,antibiotics_code3,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
rewarming_antibiotics_02_07,infection,,yesno,rewarming_antibiotics,,,,,,,,,,,,,
rewarming_antibiotics_code1_02_07,infection,,dropdown,rewarming_antibiotics_code1,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
rewarming_antibiotics_code2_02_07,infection,,dropdown,rewarming_antibiotics_code2,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
rewarming_antibiotics_code3_02_07,infection,,dropdown,rewarming_antibiotics_code3,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
other_med_time_slot_min_02_08,other_medicine,,text,other_med_time_slot_min,,,,,,,,,,,,,
other_med_target_date_02_08,other_medicine,,text,other_med_target_date,,,,,,,,,,,,,
other_med_target_time_02_08,other_medicine,,text,other_med_target_time,,,,,,,,,,,,,
anticonvulsants_02_08,other_medicine,,radio,anticonvulsants,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
anticonvulsants1_02_08,other_medicine,,radio,anticonvulsants1,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
anticonvulsants2_02_08,other_medicine,,radio,anticonvulsants2,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
anticonvulsants3_02_08,other_medicine,,radio,anticonvulsants3,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
analgesics_sedatives_02_08,other_medicine,,radio,analgesics_sedatives,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
analgesics_sedatives1_02_08,other_medicine,,radio,analgesics_sedatives1,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
analgesics_sedatives2_02_08,other_medicine,,radio,analgesics_sedatives2,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
analgesics_sedatives3_02_08,other_medicine,,radio,analgesics_sedatives3,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
antipyretics_02_08,other_medicine,,radio,antipyretics,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
antipyretics1_02_08,other_medicine,,radio,antipyretics1,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
antipyretics2_02_08,other_medicine,,radio,antipyretics2,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
antipyretics3_02_08,other_medicine,,radio,antipyretics3,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
paralytics_02_08,other_medicine,,radio,paralytics,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
paralytics1_02_08,other_medicine,,radio,paralytics1,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
paralytics2_02_08,other_medicine,,radio,paralytics2,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
paralytics3_02_08,other_medicine,,radio,paralytics3,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
other_med_fluid_intake_cc_per_kg_02_08,other_medicine,,text,other_med_fluid_intake_cc_per_kg,,,,,,,,,,,,,
other_med_urine_output_cc_per_kg_02_08,other_medicine,,text,other_med_urine_output_cc_per_kg,,,,,,,,,,,,,
imaging_number_02_09,imaging_report,,text,imaging_number,,,,,,,,,,,,,
head_sonogram_02_09,imaging_report,,yesno,head_sonogram,,,,,,,,,,,,,
head_sonogram_date_02_09,imaging_report,,text,head_sonogram_date,,,,,,,,,,,,,
head_sonogram_time_02_09,imaging_report,,text,head_sonogram_time,,,,,,,,,,,,,
head_sonogram_result1_02_09,imaging_report,,radio,head_sonogram_result1,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result2_02_09,imaging_report,,radio,head_sonogram_result2,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result3_02_09,imaging_report,,radio,head_sonogram_result3,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result4_02_09,imaging_report,,radio,head_sonogram_result4,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result5_02_09,imaging_report,,radio,head_sonogram_result5,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result6_02_09,imaging_report,,radio,head_sonogram_result6,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result7_02_09,imaging_report,,radio,head_sonogram_result7,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result8_02_09,imaging_report,,radio,head_sonogram_result8,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_sonogram_result_text_02_09,imaging_report,,text,head_sonogram_result_text,,,,,,,,,,,,,
head_ct_02_09,imaging_report,,yesno,head_ct,,,,,,,,,,,,,
head_ct_date_02_09,imaging_report,,text,head_ct_date,,,,,,,,,,,,,
head_ct_time_02_09,imaging_report,,text,head_ct_time,,,,,,,,,,,,,
head_ct_result1_02_09,imaging_report,,radio,head_ct_result1,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_ct_result2_02_09,imaging_report,,radio,head_ct_result2,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
head_ct_result3_02_09,imaging_report,,radio,head_ct_result3,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
